date,value
2026-03-24,903.4501
2026-03-25,922.5197
2026-03-26,913.8831
2026-03-30,895.6455
2026-04-08,929.183
2026-04-10,931.0601
2026-04-20,920.15
2026-04-29,910.8213
2026-04-30,899.97
2026-05-04,917.221
2026-05-05,911.4291
2026-05-06,922.2242
2026-05-07,931.0305
2026-05-08,921.129
2026-05-12,924.9279
2026-05-14,935.8784
2026-05-15,930.0005
2026-05-18,923.9684
2026-05-19,923.9583
2026-05-20,917.4981
2026-05-21,922.3795
2026-05-22,927.4609
2026-05-25,933.1616
2026-05-26,925.2501
2026-05-28,910.9534
2026-05-29,892.8657
2026-06-01,901.1734
2026-06-02,920.7877
2026-06-03,932.6186
2026-06-04,924.8426
