date,value
2026-05-15,1.080069
2026-05-18,1.080288
2026-05-20,1.080424
2026-05-21,1.080509
2026-05-22,1.080383
2026-05-25,1.080675
2026-05-26,1.08068
2026-05-29,1.080765
2026-06-01,1.081048
2026-06-02,1.081107
2026-06-03,1.08121
2026-06-04,1.081363
2026-06-05,1.081471
2026-06-18,1.082826
2026-06-19,1.082931
2026-06-22,1.083195
2026-06-23,1.083313
2026-06-24,1.08338
2026-06-25,1.083504
2026-06-26,1.083618
2026-06-29,1.083639
2026-06-30,1.083778
2026-07-01,1.084013
2026-07-02,1.084133
2026-07-03,1.084231
2026-07-06,1.084561
2026-07-07,1.084673
2026-07-08,1.084783
2026-07-09,1.084831
2026-07-10,1.084912
2026-07-13,1.085111
2026-07-14,1.08538
2026-07-15,1.085335
2026-07-17,1.085552
2026-07-20,1.085865
2026-07-21,1.085953
2026-07-22,1.086093
2026-07-24,1.086202
2026-07-27,1.086506
2026-07-28,1.086547
2026-07-29,1.086741
2026-07-30,1.086834
2026-08-03,1.087257
2026-08-05,1.087515
2026-08-06,1.087737
2026-08-07,1.087908
2026-08-10,1.088405
