date,value
2026-05-15,1.005009
2026-05-18,1.005121
2026-05-20,1.005196
2026-05-21,1.005234
2026-05-22,1.005271
2026-05-25,1.005384
2026-05-26,1.005422
2026-05-29,1.005534
2026-06-01,1.005647
2026-06-02,1.005684
2026-06-03,1.005722
2026-06-04,1.00576
2026-06-05,1.005797
2026-06-18,1.006284
2026-06-19,1.006321
2026-06-22,1.00643
2026-06-23,1.006467
2026-06-24,1.006503
2026-06-25,1.00654
2026-06-26,1.006576
2026-06-29,1.006567
2026-06-30,1.006591
2026-07-01,1.006628
2026-07-02,1.006665
2026-07-03,1.006701
2026-07-06,1.006812
2026-07-07,1.006849
2026-07-08,1.006763
2026-07-09,1.006788
2026-07-10,1.006825
2026-07-13,1.006937
2026-07-14,1.006974
2026-07-15,1.007011
2026-07-17,1.007085
2026-07-20,1.007196
2026-07-21,1.007233
2026-07-22,1.00727
2026-07-24,1.007342
2026-07-27,1.007452
2026-07-28,1.007488
2026-07-29,1.007525
2026-07-30,1.007573
2026-08-03,1.00777
2026-08-05,1.007868
2026-08-06,1.007917
2026-08-07,1.007966
2026-08-10,1.008113
2026-08-11,1.008162
2026-08-12,1.008199
2026-08-13,1.008238
2026-08-14,1.008278
2026-08-17,1.008399
2026-08-18,1.008437
2026-08-19,1.008478
2026-08-24,1.008679
2026-08-25,1.00872
