date,value
2026-05-15,1.073453
2026-05-18,1.073153
2026-05-20,1.071662
2026-05-21,1.071706
2026-05-22,1.071191
2026-05-25,1.072733
2026-05-26,1.07195
2026-05-29,1.074533
2026-06-01,1.074522
2026-06-02,1.075077
2026-06-03,1.074938
2026-06-04,1.074545
2026-06-05,1.075111
2026-06-18,1.083956
2026-06-19,1.083737
2026-06-22,1.083577
2026-06-23,1.08348
2026-06-24,1.083446
2026-06-25,1.084885
2026-06-26,1.084883
2026-06-29,1.084846
2026-06-30,1.084845
2026-07-01,1.083276
2026-07-02,1.083544
2026-07-03,1.083374
2026-07-06,1.083957
2026-07-07,1.084627
2026-07-08,1.083842
2026-07-09,1.082013
2026-07-10,1.082458
2026-07-13,1.082647
2026-07-14,1.081934
2026-07-15,1.082404
2026-07-17,1.081238
2026-07-20,1.081021
2026-07-21,1.080894
2026-07-22,1.080835
2026-07-24,1.079853
2026-07-27,1.079823
2026-07-28,1.081003
2026-07-29,1.081384
2026-07-30,1.080481
2026-08-03,1.084339
2026-08-05,1.088379
2026-08-06,1.088297
2026-08-07,1.087791
2026-08-10,1.090041
2026-08-11,1.088551
2026-08-12,1.089404
2026-08-13,1.090642
2026-08-14,1.090896
2026-08-17,1.091415
2026-08-18,1.090232
2026-08-19,1.090291
2026-08-24,1.090478
2026-08-25,1.090313
