date,value
2026-03-18,3.323245
2026-03-23,3.256171
2026-03-24,3.28211
2026-03-25,3.345692
2026-03-26,3.318559
2026-03-30,3.250818
2026-03-31,3.296147
2026-04-01,3.311548
2026-04-06,3.29567
2026-04-07,3.307167
2026-04-10,3.374907
2026-04-13,3.344558
2026-04-14,3.337829
2026-04-16,3.391968
2026-04-20,3.354755
2026-04-21,3.361767
2026-04-22,3.34392
2026-04-23,3.342049
2026-04-24,3.323467
2026-04-27,3.309318
2026-04-28,3.287193
2026-04-30,3.276216
2026-05-04,3.311587
2026-05-05,3.29259
2026-05-06,3.306658
2026-05-07,3.357439
2026-05-08,3.323154
2026-05-11,3.340127
2026-05-12,3.345659
2026-05-14,3.388683
2026-05-15,3.362831
2026-05-18,3.352649
2026-05-19,3.321497
2026-05-21,3.317337
2026-05-22,3.338016
2026-05-25,3.36328
2026-05-26,3.343037
2026-05-28,3.290581
2026-05-29,3.240201
2026-06-01,3.263733
2026-06-02,3.30999
2026-06-03,3.325374
2026-06-04,3.314144
2026-06-05,3.312558
2026-06-19,3.43883
2026-06-22,3.395302
2026-06-23,3.425201
2026-06-24,3.358071
2026-06-25,3.380271
2026-06-26,3.388196
2026-06-29,3.42708
2026-06-30,3.366114
2026-07-01,3.384727
2026-07-02,3.402105
2026-07-03,3.447105
2026-07-06,3.477959
2026-07-07,3.480749
2026-07-08,3.485375
2026-07-09,3.449144
2026-07-10,3.479528
2026-07-13,3.462612
2026-07-14,3.459887
2026-07-15,3.488492
2026-07-16,3.501189
