date,value
2026-03-18,1.945268
2026-03-23,1.942129
2026-03-24,1.941555
2026-03-25,1.943556
2026-03-26,1.944346
2026-03-30,1.944496
2026-03-31,1.945225
2026-04-01,1.946538
2026-04-06,1.947171
2026-04-07,1.947929
2026-04-10,1.951192
2026-04-13,1.951678
2026-04-14,1.951885
2026-04-16,1.952151
2026-04-20,1.953564
2026-04-21,1.953689
2026-04-22,1.954064
2026-04-23,1.9539
2026-04-24,1.952881
2026-04-27,1.953131
2026-04-28,1.952873
2026-04-30,1.952019
2026-05-04,1.952872
2026-05-05,1.950302
2026-05-06,1.949294
2026-05-07,1.947203
2026-05-08,1.947385
2026-05-11,1.948146
2026-05-12,1.945989
2026-05-14,1.945332
2026-05-15,1.945145
2026-05-18,1.944759
2026-05-19,1.942104
2026-05-21,1.943306
2026-05-22,1.942941
2026-05-25,1.943657
2026-05-26,1.944732
2026-05-28,1.945292
2026-05-29,1.946624
2026-06-01,1.947495
2026-06-02,1.948052
2026-06-03,1.94844
2026-06-04,1.948859
2026-06-05,1.94965
2026-06-19,1.958062
2026-06-22,1.958602
2026-06-23,1.958529
2026-06-24,1.958456
2026-06-25,1.959171
2026-06-26,1.959376
2026-06-29,1.959771
2026-06-30,1.960397
2026-07-01,1.960252
2026-07-02,1.960374
2026-07-03,1.960522
2026-07-06,1.961262
2026-07-07,1.96153
2026-07-08,1.961549
2026-07-09,1.961119
2026-07-10,1.961353
2026-07-13,1.961626
2026-07-14,1.961399
2026-07-15,1.961775
2026-07-16,1.961863
2026-07-17,1.961578
2026-07-20,1.961632
2026-07-21,1.962556
2026-07-22,1.962465
2026-07-23,1.962641
2026-07-24,1.961764
2026-07-27,1.962329
2026-07-29,1.96344
2026-07-30,1.963531
2026-07-31,1.963523
2026-08-03,1.965006
2026-08-04,1.9655
2026-08-05,1.966135
2026-08-06,1.966688
2026-08-07,1.96708
2026-08-10,1.968086
2026-08-12,1.969011
2026-08-13,1.969765
2026-08-14,1.970206
2026-08-17,1.970988
2026-08-18,1.9712
2026-08-19,1.97176
2026-08-24,1.972378
