date,value
2026-03-18,1.326661
2026-03-23,1.32725
2026-03-24,1.327368
2026-03-25,1.327486
2026-03-26,1.327604
2026-03-30,1.328077
2026-03-31,1.328197
2026-04-01,1.328321
2026-04-06,1.328963
2026-04-07,1.32908
2026-04-10,1.329426
2026-04-13,1.329768
2026-04-14,1.32988
2026-04-16,1.330103
2026-04-20,1.33064
2026-04-21,1.33076
2026-04-22,1.330879
2026-04-23,1.330999
2026-04-24,1.331118
2026-04-27,1.331477
2026-04-28,1.331596
2026-04-30,1.331833
2026-05-04,1.33231
2026-05-05,1.332429
2026-05-06,1.332549
2026-05-07,1.332668
2026-05-08,1.332787
2026-05-11,1.333146
2026-05-12,1.333264
2026-05-14,1.333502
2026-05-15,1.333621
2026-05-18,1.333977
2026-05-19,1.334095
2026-05-21,1.334332
2026-05-22,1.334451
2026-05-25,1.334805
2026-05-26,1.334923
2026-05-28,1.33517
2026-05-29,1.335289
2026-06-01,1.335646
2026-06-02,1.335765
2026-06-03,1.335884
2026-06-04,1.336003
2026-06-05,1.336122
2026-06-19,1.337787
2026-06-22,1.338147
2026-06-23,1.338273
2026-06-24,1.338399
2026-06-25,1.338525
2026-06-26,1.338652
2026-06-29,1.339027
2026-06-30,1.339152
2026-07-01,1.339286
2026-07-02,1.339412
2026-07-03,1.339537
2026-07-06,1.339914
2026-07-07,1.340037
2026-07-08,1.340161
2026-07-09,1.340283
2026-07-10,1.340406
2026-07-13,1.340772
2026-07-14,1.340896
2026-07-15,1.341039
2026-07-16,1.341158
2026-07-17,1.341277
2026-07-20,1.341637
2026-07-21,1.341757
2026-07-22,1.341877
2026-07-23,1.341994
2026-07-24,1.342115
2026-07-27,1.342481
2026-07-29,1.342725
2026-07-30,1.342851
2026-07-31,1.342971
2026-08-03,1.343334
