date,value
2026-05-15,1.1426
2026-05-18,1.1428
2026-05-19,1.1427
2026-05-20,1.1426
2026-05-21,1.1426
2026-05-22,1.1426
2026-05-25,1.1434
2026-05-26,1.1436
2026-05-28,1.1438
2026-05-29,1.144
2026-06-01,1.1441
2026-06-02,1.1445
2026-06-03,1.1446
2026-06-04,1.1446
2026-06-05,1.1448
2026-06-19,1.1477
2026-06-22,1.148
2026-06-23,1.1482
2026-06-24,1.1482
2026-06-25,1.1484
2026-06-26,1.1485
2026-06-29,1.149
2026-06-30,1.1493
2026-07-01,1.1495
2026-07-02,1.1495
2026-07-03,1.1496
2026-07-06,1.15
2026-07-07,1.1503
2026-07-08,1.1504
2026-07-09,1.1503
2026-07-10,1.1506
2026-07-13,1.1507
2026-07-14,1.1509
2026-07-15,1.1511
2026-07-16,1.1511
2026-07-17,1.1512
2026-07-20,1.1514
2026-07-21,1.1518
2026-07-22,1.1518
2026-07-23,1.1519
2026-07-24,1.1516
2026-07-27,1.1522
2026-07-28,1.1526
