date,value
2026-05-15,1.0685
2026-05-18,1.0669
2026-05-19,1.0641
2026-05-20,1.0641
2026-05-21,1.0656
2026-05-22,1.0655
2026-05-25,1.0717
2026-05-26,1.0686
2026-05-28,1.0726
2026-05-29,1.0748
2026-06-01,1.0755
2026-06-02,1.0751
2026-06-03,1.0755
2026-06-04,1.0745
2026-06-05,1.0747
2026-06-19,1.1126
2026-06-22,1.1129
2026-06-23,1.1115
2026-06-24,1.1085
2026-06-25,1.1141
2026-06-26,1.1165
2026-06-29,1.1158
2026-06-30,1.1165
2026-07-01,1.1113
2026-07-02,1.1117
2026-07-03,1.1105
2026-07-06,1.1109
2026-07-07,1.1121
2026-07-08,1.1102
2026-07-09,1.1045
2026-07-10,1.1052
2026-07-13,1.1047
2026-07-14,1.0984
2026-07-15,1.1014
2026-07-16,1.1012
2026-07-17,1.1005
2026-07-20,1.0859
2026-07-21,1.0817
2026-07-22,1.0858
2026-07-23,1.0832
2026-07-24,1.0811
2026-07-27,1.0816
2026-07-28,1.0807
2026-07-29,1.0853
2026-07-30,1.0844
2026-07-31,1.0857
2026-08-03,1.0886
2026-08-04,1.0911
2026-08-05,1.0967
2026-08-06,1.0962
2026-08-07,1.0953
2026-08-10,1.0966
2026-08-11,1.094
2026-08-12,1.0959
2026-08-13,1.0966
2026-08-14,1.0976
2026-08-17,1.0978
2026-08-18,1.0978
