date,value
2026-05-15,1.0238
2026-05-18,1.0233
2026-05-19,1.0218
2026-05-20,1.022
2026-05-21,1.0225
2026-05-22,1.0226
2026-05-25,1.0228
2026-05-26,1.0235
2026-05-28,1.0243
2026-05-29,1.0262
2026-06-01,1.0266
2026-06-02,1.0271
2026-06-03,1.0266
2026-06-04,1.0265
2026-06-05,1.027
2026-06-19,1.04
2026-06-22,1.04
2026-06-23,1.0392
2026-06-24,1.0389
2026-06-25,1.0404
2026-06-26,1.0402
2026-06-29,1.0405
2026-06-30,1.0407
2026-07-01,1.0395
2026-07-02,1.0398
2026-07-03,1.04
2026-07-06,1.0404
2026-07-07,1.041
2026-07-08,1.0402
2026-07-09,1.037
2026-07-10,1.0388
2026-07-13,1.0375
2026-07-14,1.0351
2026-07-15,1.0366
2026-07-16,1.0367
2026-07-17,1.036
2026-07-20,1.035
2026-07-21,1.0352
2026-07-22,1.0345
2026-07-23,1.0338
2026-07-24,1.0319
2026-07-27,1.0333
2026-07-28,1.0349
2026-07-29,1.0349
2026-07-30,1.034
2026-07-31,1.0346
2026-08-03,1.0361
2026-08-04,1.0369
2026-08-05,1.039
2026-08-06,1.0394
2026-08-07,1.0394
2026-08-10,1.0414
2026-08-11,1.0413
2026-08-12,1.0415
2026-08-13,1.0424
2026-08-14,1.0429
2026-08-17,1.043
2026-08-18,1.0424
2026-08-19,1.0422
2026-08-20,1.0426
2026-08-24,1.0432
