date,value
2026-05-15,1.1016
2026-05-18,1.1017
2026-05-19,1.1016
2026-05-20,1.1016
2026-05-21,1.1017
2026-05-22,1.1019
2026-05-25,1.1021
2026-05-26,1.1023
2026-05-28,1.1026
2026-05-29,1.1029
2026-06-01,1.1029
2026-06-02,1.1031
2026-06-03,1.1032
2026-06-04,1.1032
2026-06-05,1.1035
2026-06-19,1.1057
2026-06-22,1.1058
2026-06-23,1.106
2026-06-24,1.1061
2026-06-25,1.1062
2026-06-26,1.1065
2026-06-29,1.1066
2026-06-30,1.1068
2026-07-01,1.107
2026-07-02,1.1071
2026-07-03,1.1074
2026-07-06,1.1076
2026-07-07,1.1078
2026-07-08,1.1079
2026-07-09,1.1079
2026-07-10,1.1082
2026-07-13,1.1084
2026-07-14,1.1085
2026-07-15,1.1087
2026-07-16,1.1089
2026-07-17,1.1091
2026-07-20,1.1093
2026-07-21,1.1094
2026-07-22,1.1096
2026-07-23,1.1097
2026-07-24,1.1099
2026-07-27,1.1102
2026-07-28,1.1104
2026-07-29,1.1105
2026-07-30,1.1106
2026-07-31,1.1109
2026-08-03,1.1111
2026-08-04,1.1113
2026-08-05,1.1114
2026-08-06,1.1116
