date,value
2026-05-15,0.9358
2026-05-18,0.9304
2026-05-19,0.9233
2026-05-20,0.923
2026-05-21,0.9274
2026-05-22,0.9339
2026-05-25,0.9415
2026-05-26,0.9345
2026-05-28,0.9187
2026-05-29,0.9042
2026-06-01,0.9091
2026-06-02,0.9268
2026-06-03,0.9351
2026-06-04,0.9286
2026-06-05,0.9327
2026-06-19,0.9644
2026-06-22,0.9487
2026-06-23,0.9629
2026-06-24,0.9417
2026-06-25,0.9543
2026-06-26,0.9546
2026-06-29,0.9643
2026-06-30,0.9491
2026-07-01,0.9543
2026-07-02,0.9629
2026-07-03,0.9726
2026-07-06,0.9781
2026-07-07,0.9817
2026-07-08,0.986
2026-07-09,0.978
2026-07-10,0.9877
2026-07-13,0.9844
2026-07-14,0.9829
2026-07-15,0.9899
2026-07-16,0.9938
2026-07-17,1.0059
2026-07-20,1.0077
2026-07-21,0.995
2026-07-22,0.9849
2026-07-23,0.9872
2026-07-24,0.9869
2026-07-27,0.992
2026-07-28,0.9904
2026-07-29,0.9978
2026-07-30,0.9904
2026-07-31,0.9795
2026-08-03,0.9948
2026-08-04,0.9889
2026-08-05,0.9872
2026-08-06,0.9859
2026-08-07,0.9879
2026-08-10,0.9876
2026-08-11,0.9935
2026-08-12,0.9998
2026-08-13,0.9875
2026-08-14,0.989
2026-08-17,0.9836
2026-08-18,0.984
2026-08-19,0.9674
2026-08-20,0.9799
2026-08-24,0.9822
2026-08-25,0.9729
2026-08-26,0.9645
2026-08-27,0.9456
2026-08-28,0.938
2026-09-01,0.9595
2026-09-02,0.9532
2026-09-03,0.9561
