date,value
2026-05-15,1.0422
2026-05-18,1.0406
2026-05-19,1.0364
2026-05-20,1.035
2026-05-21,1.0387
2026-05-22,1.0358
2026-05-25,1.044
2026-05-26,1.0405
2026-05-28,1.0453
2026-05-29,1.048
2026-06-01,1.0486
2026-06-02,1.0491
2026-06-03,1.0492
2026-06-04,1.0485
2026-06-05,1.0483
2026-06-19,1.0861
2026-06-22,1.0863
2026-06-23,1.0854
2026-06-24,1.0831
2026-06-25,1.0864
2026-06-26,1.0883
2026-06-29,1.0876
2026-06-30,1.0883
2026-07-01,1.0828
2026-07-02,1.0841
2026-07-03,1.0825
2026-07-06,1.0834
2026-07-07,1.0843
2026-07-08,1.0831
2026-07-09,1.0768
2026-07-10,1.078
2026-07-13,1.079
2026-07-14,1.0754
2026-07-15,1.077
2026-07-16,1.0754
2026-07-17,1.0716
2026-07-20,1.0611
2026-07-21,1.0586
2026-07-22,1.0599
2026-07-23,1.0586
2026-07-24,1.0562
2026-07-27,1.0571
2026-07-28,1.0567
2026-07-29,1.0606
2026-07-30,1.0604
2026-07-31,1.0618
2026-08-03,1.0654
2026-08-04,1.0671
2026-08-05,1.0718
2026-08-06,1.0719
2026-08-07,1.0716
2026-08-10,1.0719
2026-08-11,1.0696
2026-08-12,1.0724
2026-08-13,1.073
2026-08-14,1.0744
2026-08-17,1.0749
2026-08-18,1.075
2026-08-19,1.0738
2026-08-20,1.0746
2026-08-24,1.0756
2026-08-25,1.076
2026-08-26,1.0768
