2026-03-19,132.3036
2026-03-19,132.3036
2026-03-19,132.3036
2026-03-23,131.8622
2026-03-24,131.8579
2026-03-25,132.2182
2026-03-26,132.1324
2026-03-27,132.0707
2026-03-27,132.0707
2026-03-27,132.0707
2026-03-30,132.0290
2026-03-31,132.1426
2026-04-01,132.5143
2026-04-01,132.5143
2026-04-01,132.5143
2026-04-01,132.5143
2026-04-01,132.5143
2026-04-06,132.6104
2026-04-07,132.8764
2026-04-08,133.3267
2026-04-08,133.3267
2026-04-10,133.4981
2026-04-10,133.4981
2026-04-10,133.4981
2026-04-13,133.4751
2026-04-14,133.6492
2026-04-15,133.6861
2026-04-16,133.7242
2026-04-17,133.6535
2026-04-17,133.6535
2026-04-17,133.6535
