date,value
2026-05-14,0.848
2026-05-15,0.8436
2026-05-18,0.8396
2026-05-19,0.8386
2026-05-20,0.8382
2026-05-21,0.8394
2026-05-24,0.8417
2026-05-25,0.8433
2026-05-27,0.8407
2026-05-28,0.8334
2026-05-31,0.8285
2026-06-01,0.8313
2026-06-02,0.8378
2026-06-03,0.8435
2026-06-04,0.8399
2026-06-18,0.8647
2026-06-21,0.8617
2026-06-22,0.8547
2026-06-23,0.8574
2026-06-24,0.8461
2026-06-25,0.8495
2026-06-28,0.8485
2026-06-29,0.8516
2026-06-30,0.845
2026-07-01,0.8449
2026-07-02,0.8501
2026-07-05,0.8558
2026-07-06,0.8606
2026-07-07,0.8623
2026-07-08,0.862
2026-07-09,0.8554
2026-07-12,0.8624
2026-07-13,0.8597
2026-07-14,0.8577
2026-07-15,0.8612
2026-07-16,0.8655
2026-07-19,0.8692
2026-07-20,0.8706
2026-07-21,0.868
2026-07-22,0.8672
2026-07-23,0.8666
2026-07-26,0.8646
2026-07-27,0.8669
2026-07-28,0.8687
2026-07-29,0.8729
2026-07-30,0.8698
2026-08-02,0.869
2026-08-03,0.8731
2026-08-04,0.8725
2026-08-05,0.8746
2026-08-06,0.875
2026-08-09,0.8745
2026-08-10,0.8762
2026-08-11,0.8792
2026-08-12,0.8841
2026-08-13,0.8789
2026-08-16,0.8784
2026-08-17,0.878
2026-08-18,0.8777
2026-08-19,0.8723
2026-08-23,0.876
2026-08-24,0.8755
2026-08-25,0.8737
2026-08-26,0.8714
2026-08-27,0.8623
2026-08-31,0.8583
2026-09-01,0.8695
2026-09-02,0.8664
2026-09-03,0.8693
