date,value
2026-03-18,1.497904
2026-03-19,1.498345
2026-03-23,1.486043
2026-03-24,1.477056
2026-03-25,1.494996
2026-03-26,1.464387
2026-03-29,1.446832
2026-03-30,1.449075
2026-03-31,1.503325
2026-04-01,1.52415
2026-04-06,1.525155
2026-04-07,1.523222
2026-04-08,1.588895
2026-04-12,1.596884
2026-04-13,1.60797
2026-04-14,1.622625
2026-04-15,1.615923
2026-04-16,1.606884
2026-04-19,1.634795
2026-04-20,1.628288
2026-04-21,1.593038
2026-04-22,1.595139
2026-04-23,1.580847
2026-04-26,1.593869
2026-04-27,1.585201
2026-04-28,1.57708
2026-04-29,1.561587
2026-05-03,1.596184
2026-05-04,1.560462
2026-05-05,1.595562
2026-05-06,1.646332
2026-05-07,1.610038
2026-05-10,1.625614
2026-05-11,1.619665
2026-05-12,1.599879
2026-05-14,1.611952
2026-05-15,1.579635
2026-05-19,1.585893
2026-05-20,1.624399
2026-05-21,1.63483
2026-05-24,1.628608
2026-05-25,1.628493
2026-05-26,1.655964
2026-05-28,1.647297
2026-05-29,1.64678
2026-06-01,1.648095
2026-06-02,1.659803
2026-06-03,1.641016
2026-06-04,1.659011
2026-06-18,1.680208
2026-06-22,1.680995
2026-06-23,1.648973
2026-06-24,1.637765
2026-06-25,1.658618
2026-06-28,1.642921
2026-06-29,1.663162
2026-06-30,1.684419
2026-07-01,1.657183
2026-07-02,1.677735
2026-07-05,1.677703
2026-07-06,1.69321
2026-07-07,1.668587
2026-07-08,1.653225
2026-07-09,1.660759
2026-07-10,1.661905
2026-07-14,1.656343
2026-07-15,1.666353
2026-07-16,1.654134
2026-07-17,1.647776
2026-07-20,1.636203
2026-07-21,1.661
2026-07-22,1.667516
2026-07-23,1.639108
2026-07-26,1.646751
2026-07-27,1.654346
2026-07-28,1.652194
2026-07-29,1.641329
2026-07-30,1.686943
2026-07-31,1.685046
2026-08-03,1.700684
2026-08-04,1.721388
