date,value
2026-03-18,2.001963
2026-03-19,1.998268
2026-03-23,1.989228
2026-03-24,1.990609
2026-03-25,1.99172
2026-03-26,1.990969
2026-03-29,1.987781
2026-03-30,1.988792
2026-03-31,1.991222
2026-04-01,1.99428
2026-04-06,1.992776
2026-04-07,1.993919
2026-04-08,1.997569
2026-04-12,1.999877
2026-04-13,2.001079
2026-04-14,2.003239
2026-04-15,2.004497
2026-04-16,2.004647
2026-04-19,2.003812
2026-04-20,2.006564
2026-04-21,2.00649
2026-04-22,2.005427
2026-04-23,2.004774
2026-04-26,2.005028
2026-04-27,2.007277
2026-04-28,2.007474
2026-04-29,2.007872
2026-05-03,2.006174
2026-05-04,2.007102
2026-05-05,2.006663
2026-05-06,2.008042
2026-05-07,2.009787
2026-05-10,2.009935
2026-05-11,2.010229
2026-05-12,2.008881
2026-05-14,2.006767
2026-05-15,2.005471
2026-05-19,2.003917
2026-05-20,2.002889
2026-05-21,2.004604
2026-05-24,2.004123
2026-05-25,2.004274
2026-05-26,2.005566
2026-05-28,2.006713
2026-05-29,2.007806
2026-06-01,2.008456
2026-06-02,2.008421
2026-06-03,2.008081
2026-06-04,2.008222
2026-06-18,2.008778
2026-06-22,2.008628
2026-06-23,2.008788
2026-06-24,2.009164
2026-06-25,2.009981
2026-06-28,2.011181
2026-06-29,2.010865
2026-06-30,2.012185
2026-07-01,2.009925
2026-07-02,2.009158
2026-07-05,2.009669
2026-07-06,2.010304
2026-07-07,2.010289
2026-07-08,2.009414
2026-07-09,2.008905
2026-07-10,2.010655
