date,value
2026-03-18,1.173498
2026-03-19,1.173546
2026-03-23,1.173805
2026-03-24,1.173903
2026-03-25,1.173988
2026-03-26,1.174064
2026-03-29,1.174132
2026-03-30,1.17439
2026-03-31,1.174485
2026-04-01,1.174573
2026-04-06,1.174962
2026-04-07,1.175033
2026-04-08,1.175219
2026-04-12,1.175388
2026-04-13,1.175604
2026-04-14,1.17568
2026-04-15,1.175739
2026-04-16,1.175832
2026-04-19,1.175928
2026-04-20,1.176177
2026-04-21,1.176316
2026-04-22,1.176403
2026-04-23,1.176481
2026-04-26,1.176559
2026-04-27,1.17681
2026-04-28,1.176889
2026-04-29,1.176975
2026-05-03,1.177054
2026-05-04,1.177382
2026-05-05,1.177537
2026-05-06,1.177624
2026-05-07,1.17771
2026-05-10,1.177791
2026-05-11,1.178035
2026-05-12,1.178109
2026-05-14,1.178341
2026-05-15,1.178536
2026-05-19,1.178892
2026-05-20,1.178982
2026-05-21,1.179074
2026-05-24,1.179138
2026-05-25,1.179376
2026-05-26,1.179455
2026-05-28,1.179622
2026-05-29,1.179706
2026-06-01,1.179949
2026-06-02,1.18002
