date,value
2026-03-18,2.188783
2026-03-19,2.180272
2026-03-23,2.137004
2026-03-24,2.154536
2026-03-25,2.19738
2026-03-26,2.176275
2026-03-29,2.172468
2026-03-30,2.13498
2026-03-31,2.163598
2026-04-01,2.183501
2026-04-06,2.168576
2026-04-07,2.171312
2026-04-08,2.216419
2026-04-12,2.217585
2026-04-13,2.198034
2026-04-14,2.187114
2026-04-15,2.203995
2026-04-16,2.208585
2026-04-19,2.185136
2026-04-20,2.190602
2026-04-21,2.194872
2026-04-22,2.184795
2026-04-23,2.182714
2026-04-26,2.169617
2026-04-27,2.155163
2026-04-28,2.145415
2026-04-29,2.160767
2026-05-03,2.134006
2026-05-04,2.166514
2026-05-05,2.15196
2026-05-06,2.17052
2026-05-07,2.195586
