date,value
2026-03-18,0.937652
2026-03-19,0.932293
2026-03-23,0.913973
2026-03-24,0.919592
2026-03-25,0.938172
2026-03-26,0.92897
2026-03-29,0.927252
2026-03-30,0.911428
2026-03-31,0.923947
2026-04-01,0.931631
2026-04-06,0.92369
2026-04-07,0.925311
2026-04-08,0.946191
2026-04-12,0.947421
2026-04-13,0.940509
2026-04-14,0.934148
2026-04-15,0.941876
2026-04-16,0.942212
2026-04-19,0.932208
2026-04-20,0.934735
2026-04-21,0.935118
2026-04-22,0.930597
2026-04-23,0.930132
2026-04-26,0.92387
2026-04-27,0.917226
2026-04-28,0.911867
2026-04-29,0.919329
2026-05-03,0.907784
2026-05-04,0.924648
2026-05-05,0.917782
2026-05-06,0.928473
2026-05-07,0.938859
2026-05-10,0.927434
2026-05-11,0.931359
2026-05-12,0.930199
2026-05-14,0.939346
2026-05-15,0.933385
2026-05-19,0.921155
2026-05-20,0.920868
2026-05-21,0.925064
2026-05-24,0.931545
2026-05-25,0.938911
2026-05-26,0.932062
2026-05-28,0.91636
2026-05-29,0.902189
2026-06-01,0.906834
2026-06-02,0.924426
2026-06-03,0.932431
2026-06-04,0.926165
2026-06-18,0.963959
2026-06-22,0.945397
2026-06-23,0.959496
2026-06-24,0.938457
2026-06-25,0.950886
2026-06-28,0.951026
2026-06-29,0.960489
2026-06-30,0.945456
2026-07-01,0.950476
2026-07-02,0.959298
2026-07-05,0.968935
2026-07-06,0.974455
2026-07-07,0.977911
2026-07-08,0.982328
2026-07-09,0.974165
2026-07-10,0.983912
2026-07-14,0.978995
2026-07-15,0.986219
2026-07-16,0.990119
2026-07-17,1.002412
2026-07-20,1.004161
2026-07-21,0.991339
2026-07-22,0.981027
2026-07-23,0.983367
2026-07-26,0.982999
2026-07-27,0.988142
2026-07-28,0.986407
2026-07-29,0.99402
2026-07-30,0.986581
2026-07-31,0.975766
2026-08-03,0.990861
2026-08-04,0.984927
2026-08-05,0.983298
2026-08-06,0.981965
2026-08-07,0.983869
2026-08-10,0.983609
2026-08-12,0.995607
2026-08-13,0.983324
2026-08-17,0.9795
2026-08-19,0.96327
