date,value
2026-03-19,0.99778
2026-03-23,0.998815
2026-03-24,0.994535
2026-03-25,0.991947
2026-03-26,0.995714
2026-03-27,0.989889
2026-03-30,0.989864
2026-03-31,0.994783
2026-04-01,0.996918
2026-04-06,0.993925
2026-04-07,0.994478
2026-04-08,0.995938
2026-04-10,0.997802
2026-04-13,0.996674
2026-04-14,0.99876
2026-04-15,1.001164
2026-04-16,0.999791
2026-04-17,0.998283
2026-04-20,1.002169
2026-04-21,1.001422
2026-04-22,0.998287
2026-04-23,0.999344
2026-04-24,0.997562
2026-04-27,0.999311
2026-04-28,0.997615
2026-04-29,0.99732
2026-04-30,0.992833
2026-05-04,0.994296
2026-05-05,0.988929
2026-05-06,0.990618
2026-05-07,0.994774
2026-05-08,0.992192
2026-05-11,0.994732
2026-05-12,0.992239
2026-05-13,0.989249
2026-05-15,0.989335
2026-05-18,0.983651
