date,value
2026-03-19,1.259172
2026-03-23,1.236265
2026-03-24,1.245871
2026-03-25,1.272497
2026-03-26,1.258787
2026-03-27,1.257262
2026-03-30,1.230097
2026-03-31,1.249613
2026-04-01,1.265494
2026-04-06,1.25374
2026-04-07,1.254238
2026-04-08,1.284044
2026-04-10,1.282995
2026-04-13,1.273369
2026-04-14,1.263044
2026-04-15,1.277275
2026-04-16,1.279396
2026-04-17,1.263179
2026-04-20,1.26601
2026-04-21,1.265775
2026-04-22,1.259393
2026-04-23,1.258781
2026-04-24,1.248671
2026-04-27,1.239344
2026-04-28,1.236612
2026-04-29,1.24761
2026-04-30,1.229652
2026-05-04,1.253231
2026-05-05,1.245824
2026-05-06,1.258007
2026-05-07,1.271407
2026-05-08,1.257522
2026-05-11,1.26462
2026-05-12,1.252353
2026-05-13,1.251344
2026-05-15,1.258946
2026-05-18,1.249527
2026-05-19,1.236902
2026-05-20,1.238063
2026-05-21,1.246581
2026-05-22,1.255482
2026-05-25,1.26476
2026-05-28,1.235603
2026-05-29,1.212021
2026-06-01,1.220356
2026-06-02,1.238291
2026-06-03,1.242719
2026-06-04,1.235477
2026-06-05,1.238852
2026-06-19,1.27877
2026-06-22,1.261009
2026-06-23,1.271228
2026-06-24,1.249557
2026-06-25,1.261521
2026-06-26,1.261279
2026-06-29,1.275531
2026-06-30,1.254903
