date,value
2026-05-15,3.751205
2026-05-18,3.728203
2026-05-19,3.698042
2026-05-20,3.682039
2026-05-21,3.69906
2026-05-22,3.727337
2026-05-25,3.751192
2026-05-26,3.723656
2026-05-28,3.676916
2026-05-29,3.63663
2026-06-01,3.638017
2026-06-02,3.694955
2026-06-03,3.70515
2026-06-04,3.691938
2026-06-05,3.705661
2026-06-21,3.804248
2026-06-19,3.804462
2026-06-22,3.727919
2026-06-23,3.781847
2026-06-24,3.704393
2026-06-25,3.724667
2026-06-26,3.732299
2026-06-29,3.765633
2026-06-30,3.709535
2026-07-01,3.713967
2026-07-02,3.736364
2026-07-03,3.775179
2026-07-06,3.797696
2026-07-07,3.803745
2026-07-08,3.809992
2026-07-09,3.774122
2026-07-10,3.80576
2026-07-13,3.797925
2026-07-14,3.797986
2026-07-15,3.816795
2026-07-16,3.846249
2026-07-17,3.893583
2026-07-20,3.895485
2026-07-21,3.884179
2026-07-22,3.845644
2026-07-23,3.853956
2026-07-24,3.836421
2026-07-27,3.869443
2026-07-28,3.873657
2026-07-29,3.898476
2026-07-30,3.864349
2026-07-31,3.851347
2026-08-03,3.891373
2026-08-04,3.865084
2026-08-05,3.856924
2026-08-06,3.853802
2026-08-07,3.849397
2026-08-10,3.862066
2026-08-11,3.889892
2026-08-12,3.895674
2026-08-13,3.859467
2026-08-14,3.87371
2026-08-17,3.86307
2026-08-18,3.887786
2026-08-19,3.829969
2026-08-20,3.86791
2026-08-24,3.853143
2026-08-25,3.827361
2026-08-26,3.807186
2026-08-27,3.73053
2026-08-28,3.698119
