date,value
2026-05-15,1.352466
2026-05-18,1.34614
2026-05-19,1.340005
2026-05-20,1.335309
2026-05-21,1.340754
2026-05-22,1.348826
2026-05-25,1.352554
2026-05-26,1.346087
2026-05-28,1.33763
2026-05-29,1.334612
2026-06-01,1.333739
2026-06-02,1.345312
2026-06-03,1.346472
2026-06-04,1.343899
2026-06-05,1.345916
2026-06-21,1.388138
2026-06-19,1.388083
2026-06-22,1.37327
2026-06-23,1.383468
2026-06-24,1.36314
2026-06-25,1.373058
2026-06-26,1.377615
2026-06-29,1.381749
2026-06-30,1.37317
2026-07-01,1.370105
2026-07-02,1.375122
2026-07-03,1.382108
2026-07-06,1.38677
2026-07-07,1.387534
2026-07-08,1.388044
2026-07-09,1.379204
2026-07-10,1.383858
2026-07-13,1.383052
2026-07-14,1.379571
2026-07-15,1.385197
2026-07-16,1.390958
2026-07-17,1.400289
2026-07-20,1.386297
2026-07-21,1.380955
2026-07-22,1.380798
2026-07-23,1.381344
2026-07-24,1.377054
2026-07-27,1.38484
2026-07-28,1.381419
