date,value
2026-03-18,0.651963
2026-03-19,0.647685
2026-03-23,0.632671
2026-03-24,0.639705
2026-03-25,0.65223
2026-03-26,0.655632
2026-03-27,0.654695
2026-03-30,0.636125
2026-03-31,0.645323
2026-04-01,0.65152
2026-04-06,0.650952
2026-04-07,0.649392
2026-04-08,0.665411
2026-04-10,0.665202
2026-04-13,0.659737
2026-04-14,0.656066
2026-04-15,0.661756
2026-04-16,0.662158
2026-04-17,0.654567
2026-04-20,0.655375
2026-04-21,0.65649
2026-04-22,0.653173
2026-04-23,0.652747
2026-04-24,0.648316
2026-04-27,0.642699
2026-04-28,0.637478
2026-04-29,0.641631
2026-04-30,0.634122
2026-05-04,0.641952
2026-05-05,0.639729
2026-05-06,0.643732
2026-05-07,0.650274
2026-05-08,0.644998
2026-05-11,0.646674
2026-05-12,0.646742
2026-05-14,0.650565
2026-05-15,0.647727
2026-05-18,0.646135
2026-05-19,0.642134
2026-05-20,0.641232
2026-05-21,0.641622
2026-05-22,0.645594
2026-05-25,0.648509
2026-05-26,0.645342
2026-05-28,0.635096
2026-05-29,0.628246
2026-06-01,0.630622
2026-06-02,0.640479
2026-06-03,0.641346
2026-06-04,0.638135
2026-06-18,0.655404
2026-06-19,0.654098
2026-06-22,0.647533
2026-06-23,0.657431
2026-06-24,0.646376
2026-06-25,0.651941
2026-06-26,0.652251
2026-06-29,0.659878
2026-06-30,0.648925
2026-07-01,0.651016
2026-07-02,0.65451
2026-07-03,0.662279
2026-07-06,0.667929
2026-07-07,0.667603
2026-07-08,0.669097
2026-07-09,0.661188
2026-07-10,0.667329
2026-07-13,0.66475
2026-07-14,0.662846
2026-07-15,0.667123
2026-07-16,0.670633
2026-07-17,0.67967
2026-07-20,0.678672
2026-07-21,0.671082
2026-07-22,0.673287
2026-07-23,0.668582
2026-07-24,0.666774
2026-07-27,0.670478
2026-07-28,0.669165
2026-07-29,0.675159
2026-07-30,0.66994
2026-07-31,0.663779
2026-08-03,0.671222
2026-08-04,0.667599
2026-08-05,0.666292
2026-08-06,0.665733
2026-08-07,0.666896
2026-08-10,0.667373
2026-08-11,0.672233
2026-08-12,0.678404
2026-08-13,0.669957
2026-08-14,0.669705
2026-08-17,0.667202
2026-08-18,0.667765
2026-08-19,0.65853
2026-08-20,0.664882
