date,value
2026-03-18,105.60231
2026-03-22,105.60727
2026-03-23,105.64589
2026-03-24,105.65628
2026-03-25,105.66689
2026-03-26,105.67555
2026-03-29,105.70469
2026-03-30,105.71496
2026-03-31,105.72349
2026-04-05,105.73337
2026-04-06,105.78286
2026-04-07,105.73164
2026-04-09,105.79893
2026-04-12,105.8415
2026-04-13,105.84749
2026-04-14,105.85571
2026-04-15,105.86195
2026-04-16,105.87176
2026-04-19,105.90188
2026-04-20,105.91216
2026-04-22,105.93231
2026-04-23,105.93884
2026-04-27,105.97739
2026-04-28,105.98654
2026-04-29,105.97578
2026-05-03,106.00434
2026-05-04,106.04563
2026-05-05,106.05265
2026-05-06,106.06316
2026-05-07,106.07028
2026-05-10,106.10149
2026-05-11,106.10915
2026-05-12,106.11858
2026-05-14,106.13325
2026-05-18,106.17207
2026-05-19,106.184
2026-05-20,106.19648
2026-05-21,106.20508
2026-05-24,106.23759
2026-05-25,106.23914
2026-05-26,106.24702
2026-05-28,106.26338
2026-05-31,106.29109
2026-06-01,106.29938
2026-06-02,106.30529
