date,value
2026-03-18,300.26
2026-03-22,298.6
2026-03-23,292.99
2026-03-24,296.0
2026-03-25,300.62
2026-03-26,298.29
2026-03-29,298.54
2026-03-30,294.98
2026-03-31,298.5
2026-04-05,299.73
2026-04-06,297.92
2026-04-07,299.1
2026-04-09,303.87
2026-04-12,304.38
2026-04-13,302.51
2026-04-14,301.71
2026-04-16,303.09
2026-04-19,300.67
2026-04-20,301.23
2026-04-22,300.57
2026-04-23,300.43
2026-04-27,298.51
2026-04-28,296.5
2026-04-29,298.47
2026-05-03,296.23
2026-05-04,299.58
2026-05-05,298.72
2026-05-06,301.29
2026-05-07,303.77
2026-05-10,300.76
2026-05-11,302.26
2026-05-12,301.9
2026-05-14,303.11
2026-05-18,301.22
2026-05-19,299.05
