date,value
2026-03-18,138.59225
2026-03-22,138.63946
2026-03-23,138.65131
2026-03-24,138.6624
2026-03-25,138.67385
2026-03-26,138.68687
2026-03-29,138.72382
2026-03-30,138.73607
2026-03-31,138.75293
2026-04-05,138.8103
2026-04-06,138.82378
2026-04-07,138.83781
2026-04-09,138.86645
2026-04-12,138.90439
2026-04-13,138.91721
2026-04-14,138.9297
2026-04-15,138.94299
2026-04-16,138.96244
2026-04-19,138.9951
2026-04-20,139.00797
2026-04-22,139.03716
2026-04-23,139.0465
2026-04-27,139.09492
2026-04-28,139.10275
2026-04-29,139.1017
2026-05-03,139.14436
2026-05-04,139.15759
2026-05-05,139.15663
2026-05-06,139.1554
2026-05-07,139.16636
2026-05-10,139.22318
2026-05-11,139.2497
2026-05-12,139.21344
2026-05-14,139.25081
2026-05-18,139.29034
2026-05-19,139.30827
2026-05-20,139.27631
2026-05-21,139.28146
2026-05-24,139.33417
2026-05-25,139.37083
2026-05-26,139.38536
2026-05-28,139.44326
2026-05-31,139.48541
2026-06-01,139.50159
2026-06-02,139.51048
2026-06-03,139.53799
2026-06-04,139.55116
2026-06-18,139.72351
2026-06-21,139.76667
2026-06-22,139.77742
2026-06-23,139.78182
2026-06-25,139.80228
2026-06-28,139.84522
2026-06-29,139.85795
2026-06-30,139.87071
2026-07-01,139.88366
2026-07-02,139.89795
2026-07-05,139.93937
2026-07-06,139.95315
2026-07-07,139.96495
2026-07-08,139.98614
2026-07-09,140.0017
2026-07-12,140.04541
2026-07-13,140.05915
2026-07-14,140.07586
2026-07-15,140.09074
2026-07-16,140.10423
2026-07-19,140.1443
2026-07-20,140.15601
2026-07-21,140.17245
2026-07-22,140.19164
2026-07-23,140.2109
2026-07-26,140.24997
