date,value
2026-03-19,134.8915
2026-03-23,134.7926
2026-03-24,134.7794
2026-03-25,134.832
2026-03-26,135.0044
2026-03-27,135.0008
2026-03-30,135.0007
2026-03-31,135.0033
2026-04-01,135.0795
2026-04-06,135.1353
2026-04-07,135.164
2026-04-08,135.2971
2026-04-10,135.3824
2026-04-13,135.4132
2026-04-14,135.4436
2026-04-15,135.2923
2026-04-16,135.4401
2026-04-17,135.461
2026-04-20,135.544
2026-04-21,135.565
2026-04-22,135.5892
2026-04-23,135.6021
2026-04-24,135.5847
2026-04-27,135.5912
2026-04-28,135.5956
2026-04-29,135.6239
2026-04-30,135.6324
2026-05-04,135.6717
2026-05-05,135.6815
2026-05-06,135.7019
2026-05-07,135.73
2026-05-08,135.7767
2026-05-11,135.8712
2026-05-12,135.9579
2026-05-13,135.8385
2026-05-15,135.8165
2026-05-18,135.8673
2026-05-19,135.878
2026-05-20,135.8614
2026-05-21,135.9109
2026-05-22,135.9137
2026-05-25,135.9697
2026-05-26,135.9883
2026-05-28,136.0121
2026-05-29,136.0305
2026-06-01,136.1506
2026-06-02,136.1747
2026-06-03,136.187
2026-06-04,136.1987
2026-06-05,136.2157
2026-06-19,136.9852
2026-06-22,137.0319
2026-06-23,137.0477
2026-06-24,137.0716
2026-06-25,137.0998
2026-06-26,137.1039
2026-06-29,137.1672
2026-06-30,137.2152
2026-07-01,137.255
2026-07-02,137.2329
2026-07-03,137.2535
2026-07-06,137.327
2026-07-07,137.3745
2026-07-08,137.3701
2026-07-09,137.3682
2026-07-10,137.3971
2026-07-13,137.4382
2026-07-14,137.4558
2026-07-15,137.4942
2026-07-16,137.5002
2026-07-17,137.5278
2026-07-20,137.5888
2026-07-21,137.6147
2026-07-22,137.6269
2026-07-23,137.6378
2026-07-24,137.6282
2026-07-27,137.7261
2026-07-28,137.7827
2026-07-29,137.7906
2026-07-30,137.8069
2026-07-31,137.8007
2026-08-03,137.8715
2026-08-04,137.9491
2026-08-05,138.011
2026-08-06,138.0336
2026-08-07,138.1081
2026-08-10,138.1931
2026-08-11,138.2142
2026-08-12,138.2665
2026-08-13,138.2866
2026-08-14,138.3888
2026-08-17,138.3823
2026-08-18,138.4004
2026-08-19,138.4212
2026-08-20,138.4308
2026-08-24,138.5076
2026-08-25,138.5285
2026-08-26,138.5394
2026-08-27,138.554
2026-08-28,138.5785
2026-09-01,138.599
2026-09-02,138.5928
2026-09-03,138.6102
2026-09-04,138.6355
