date,value
2026-03-19,158.2934
2026-03-23,151.1232
2026-03-24,156.5442
2026-03-25,154.3619
2026-03-26,156.8569
2026-03-27,154.2805
2026-03-30,150.0794
2026-03-31,149.0581
2026-04-01,152.8759
2026-04-06,154.9011
2026-04-07,0.0
2026-04-08,154.9887
2026-04-10,164.0955
2026-04-13,166.9297
2026-04-14,166.1232
2026-04-15,169.8111
2026-04-16,169.0056
2026-04-17,167.4977
2026-04-20,172.579
2026-04-21,169.8628
2026-04-22,168.2586
2026-04-23,166.1055
2026-04-24,165.2382
2026-04-27,164.6392
2026-04-28,165.2747
2026-04-29,162.8566
2026-04-30,162.1208
2026-05-04,163.5565
2026-05-05,164.2476
