date,value
2026-04-30,2617.9503
2026-05-04,2617.7888
2026-05-05,2596.1693
2026-05-06,2588.0832
2026-05-07,2609.9058
2026-05-08,2611.51
2026-05-11,2608.6982
2026-05-12,2603.6857
2026-05-13,2595.6557
2026-05-15,2591.5426
2026-05-18,2590.6377
2026-05-19,2590.7762
2026-05-20,2590.4159
2026-05-21,2589.6359
2026-05-22,2589.9746
2026-05-25,2590.1256
2026-05-26,2591.961
2026-05-28,2593.1528
2026-05-29,2593.9332
2026-06-01,2594.7348
2026-06-02,2595.0572
2026-06-03,2593.4356
2026-06-04,2593.468
2026-06-05,2593.782
2026-06-19,2609.4469
2026-06-22,2609.961
2026-06-23,2609.8149
2026-06-24,2608.4457
2026-06-25,2611.4867
2026-06-26,2611.4594
2026-06-29,2612.2778
2026-06-30,2612.9402
2026-07-01,2612.7532
2026-07-02,2611.8331
2026-07-03,2612.3895
2026-07-06,2613.584
2026-07-07,2614.4681
2026-07-08,2614.4184
2026-07-09,2613.0931
2026-07-10,2614.3062
2026-07-13,2613.8881
2026-07-14,2609.8482
2026-07-15,2612.5189
2026-07-16,2613.4457
2026-07-17,2612.5054
2026-07-20,2610.7216
2026-07-21,2610.1069
2026-07-22,2609.0794
2026-07-23,2607.7003
2026-07-24,2602.8746
2026-07-27,2608.8296
2026-07-28,2613.2021
2026-07-29,2614.1331
2026-07-30,2610.2726
2026-07-31,2613.3187
2026-08-03,2619.3402
2026-08-04,2622.7531
2026-08-05,2630.1512
2026-08-06,2630.322
2026-08-07,2629.6573
2026-08-10,2638.6683
2026-08-11,2634.0295
2026-08-12,2635.7028
2026-08-13,2639.0403
