date,value
2026-03-19,180.201
2026-03-23,176.5782
2026-03-24,177.4703
2026-03-25,177.2953
2026-03-26,178.0237
2026-03-27,175.7911
2026-03-30,172.9455
2026-03-31,172.6184
2026-04-01,173.9818
2026-04-06,177.6656
2026-04-07,0.0
2026-04-08,177.1862
2026-04-10,183.5657
2026-04-13,184.4499
2026-04-14,184.0463
2026-04-15,187.4885
2026-04-16,188.7048
2026-04-17,189.8326
2026-04-20,192.4754
2026-04-21,191.5337
2026-04-22,191.303
2026-04-23,192.1552
2026-04-24,192.7368
2026-04-27,192.6482
2026-04-28,192.8808
2026-04-29,191.994
2026-04-30,192.3578
