date,value
2026-03-19,130.2794
2026-03-23,130.0713
2026-03-24,129.9607
2026-03-25,129.9489
2026-03-26,129.9696
2026-03-27,129.9712
2026-03-30,130.0095
2026-03-31,130.018
2026-04-01,130.0682
2026-04-06,130.1213
2026-04-07,130.1151
2026-04-08,130.1628
2026-04-10,130.1959
2026-04-13,130.2387
2026-04-14,130.2469
2026-04-15,130.2615
2026-04-16,130.2775
2026-04-17,130.2901
2026-04-20,130.3121
2026-04-21,130.3643
2026-04-22,130.377
2026-04-23,130.39
2026-04-24,130.3825
2026-04-27,130.4181
2026-04-28,130.4253
2026-04-29,130.4409
2026-04-30,130.429
2026-05-04,130.4765
2026-05-05,130.4291
2026-05-06,130.4454
2026-05-07,130.4411
2026-05-08,130.4529
2026-05-11,130.4773
2026-05-12,130.5243
2026-05-13,130.4336
2026-05-15,130.4344
2026-05-18,130.4751
2026-05-19,130.4468
2026-05-20,130.486
2026-05-21,130.4916
2026-05-22,130.4919
2026-05-25,130.5309
2026-05-26,130.5056
2026-05-28,130.5498
2026-05-29,130.5569
2026-06-01,130.5821
2026-06-02,130.5948
2026-06-03,130.592
2026-06-04,130.5907
2026-06-05,130.6003
2026-06-19,130.8248
2026-06-22,130.8627
2026-06-23,130.8733
2026-06-24,130.8611
2026-06-25,130.901
2026-06-26,130.9189
2026-06-29,130.9582
2026-06-30,130.9678
2026-07-01,130.9905
2026-07-02,130.9919
2026-07-03,131.0161
2026-07-06,131.0586
2026-07-07,131.0686
2026-07-08,131.091
2026-07-09,131.1039
2026-07-10,131.1149
2026-07-13,131.1624
2026-07-14,131.1692
2026-07-15,131.1889
2026-07-16,131.2117
2026-07-17,131.2222
2026-07-20,131.2674
2026-07-21,131.2789
2026-07-22,131.3059
2026-07-23,131.3246
2026-07-24,131.3327
2026-07-27,131.3778
2026-07-28,131.3965
2026-07-29,131.4142
2026-07-30,131.4155
2026-07-31,131.4279
2026-08-03,131.4722
2026-08-04,131.501
2026-08-05,131.5323
2026-08-06,131.5469
2026-08-07,131.5629
2026-08-10,131.611
2026-08-11,131.6256
2026-08-12,131.6494
2026-08-13,131.6645
2026-08-14,131.6682
