2026-03-19,124.7798
2026-03-19,124.7798
2026-03-19,124.7798
2026-03-23,121.7105
2026-03-24,119.7804
2026-03-25,119.6974
2026-03-26,121.7824
2026-03-27,119.7644
2026-03-27,119.7644
2026-03-27,119.7644
2026-03-30,120.1570
2026-03-31,120.2342
2026-04-01,120.3109
2026-04-01,120.3109
2026-04-01,120.3109
2026-04-01,120.3109
2026-04-01,120.3109
2026-04-06,121.0932
2026-04-07,0
2026-04-08,119.9630
2026-04-08,119.9630
2026-04-10,125.2623
2026-04-10,125.2623
2026-04-10,125.2623
2026-04-13,127.6603
2026-04-14,127.5766
2026-04-15,129.3296
2026-04-16,128.6094
2026-04-17,129.8250
2026-04-17,129.8250
2026-04-17,129.8250
