2026-03-19,"2,613.9244"
2026-03-19,"2,613.9244"
2026-03-19,"2,613.9244"
2026-03-23,"2,597.8451"
2026-03-24,"2,595.2132"
2026-03-25,"2,606.5906"
2026-03-26,"2,613.8015"
2026-03-27,"2,613.0634"
2026-03-27,"2,613.0634"
2026-03-27,"2,613.0634"
2026-03-30,"2,613.3695"
2026-03-31,"2,615.2384"
2026-04-01,"2,628.6935"
2026-04-01,"2,628.6935"
2026-04-01,"2,628.6935"
2026-04-01,"2,628.6935"
2026-04-01,"2,628.6935"
2026-04-06,"2,629.7993"
2026-04-07,"2,630.9395"
2026-04-08,"2,642.1910"
2026-04-08,"2,642.1910"
2026-04-10,"2,640.0936"
2026-04-10,"2,640.0936"
