2026-03-19,"4,610.1071"
2026-03-19,"4,610.1071"
2026-03-19,"4,610.1071"
2026-03-23,"4,501.2160"
2026-03-24,"4,543.0679"
2026-03-25,"4,637.4769"
2026-03-26,"4,595.1485"
2026-03-27,"4,593.3186"
2026-03-27,"4,593.3186"
2026-03-27,"4,593.3186"
2026-03-30,"4,500.4428"
2026-03-31,"4,574.1178"
2026-04-01,"4,623.0090"
2026-04-01,"4,623.0090"
2026-04-01,"4,623.0090"
2026-04-01,"4,623.0090"
2026-04-01,"4,623.0090"
2026-04-06,"4,580.1223"
2026-04-07,"4,593.8219"
2026-04-08,"4,696.3962"
2026-04-08,"4,696.3962"
2026-04-10,"4,689.6675"
2026-04-10,"4,689.6675"
