date,value
2026-06-01,731.45
2026-06-02,735.65
2026-06-03,733.46
2026-06-04,732.72
2026-06-18,732.05
2026-06-21,731.57
2026-06-22,734.11
2026-06-23,721.87
2026-06-24,719.87
2026-06-25,721.13
2026-06-28,715.49
2026-06-29,720.53
2026-06-30,725.65
2026-07-01,727.2
2026-07-02,725.42
2026-07-05,727.98
2026-07-06,732.05
2026-07-07,726.99
2026-07-08,721.03
2026-07-09,727.55
2026-07-12,729.9
2026-07-13,723.39
2026-07-14,725.87
2026-07-15,730.07
2026-07-16,724.83
2026-07-19,715.4
2026-07-20,714.87
2026-07-21,722.52
2026-07-22,722.51
2026-07-23,717.01
2026-07-26,714.11
2026-07-27,713.63
2026-07-28,709.53
