date,value
2026-04-29,98.22
2026-05-03,99.89
2026-05-04,100.03
2026-05-05,100.12
2026-05-06,100.87
2026-05-07,99.93
2026-05-10,99.47
2026-05-11,99.27
2026-05-12,100.44
2026-05-14,100.66
2026-05-17,99.18
2026-05-18,98.77
2026-05-19,99.45
2026-05-20,100.28
2026-05-21,100.91
2026-05-24,101.52
2026-05-25,101.51
2026-05-27,101.15
2026-05-28,101.99
2026-05-31,101.54
2026-06-01,99.78
2026-06-02,98.19
2026-06-03,98.77
2026-06-04,101.39
2026-06-18,101.59
2026-06-21,101.59
2026-06-22,102.67
2026-06-23,103.87
2026-06-24,104.87
2026-06-25,106.44
2026-06-28,108.65
2026-06-29,109.36
2026-06-30,108.6
2026-07-01,108.52
2026-07-02,111.56
2026-07-05,111.56
2026-07-06,110.59
2026-07-07,112.59
2026-07-08,111.14
2026-07-09,110.91
2026-07-12,109.34
2026-07-13,108.61
2026-07-14,107.14
2026-07-15,107.44
2026-07-16,108.16
2026-07-19,107.93
2026-07-20,106.56
2026-07-21,107.58
2026-07-22,106.83
2026-07-23,107.55
2026-07-26,107.9
2026-07-27,108.56
2026-07-28,109.96
2026-07-29,109.32
2026-07-30,108.24
2026-08-02,107.05
2026-08-03,106.66
2026-08-04,107.45
2026-08-05,108.64
2026-08-06,108.99
2026-08-10,110.02
2026-08-11,110.96
2026-08-12,111.26
2026-08-13,110.76
