date,value
2026-03-19,357.03
2026-03-23,356.95
2026-03-24,357.07
2026-03-25,357.1
2026-03-27,357.17
2026-03-30,357.29
2026-04-01,357.43
2026-04-06,357.44
2026-04-07,357.48
2026-04-08,357.62
2026-04-10,357.67
2026-04-13,357.7
2026-04-14,357.76
2026-04-15,357.79
2026-04-16,357.85
2026-04-17,357.89
2026-04-20,357.97
2026-04-21,358.0
2026-04-22,358.01
2026-04-23,358.02
2026-04-24,358.07
2026-04-27,358.14
2026-04-28,358.17
2026-04-29,358.19
2026-04-30,358.25
2026-05-04,358.19
2026-05-05,358.33
2026-05-06,358.39
2026-05-07,358.46
2026-05-08,358.5
2026-05-11,358.54
2026-05-12,358.55
2026-05-13,358.58
2026-05-15,358.7
2026-05-18,358.72
2026-05-19,358.76
2026-05-20,358.78
2026-05-21,358.86
2026-05-22,358.89
2026-05-25,358.91
2026-05-26,358.97
