date,value
2026-04-29,112.62
2026-05-03,112.7
2026-05-04,112.7
2026-05-05,112.79
2026-05-06,113.49
2026-05-07,113.39
2026-05-10,113.51
2026-05-11,113.37
2026-05-12,112.97
2026-05-14,112.97
2026-05-17,112.26
2026-05-18,112.08
2026-05-19,111.67
2026-05-20,112.17
2026-05-21,112.36
2026-05-24,112.55
2026-05-25,112.54
2026-05-27,112.99
2026-05-28,113.43
2026-05-31,113.68
2026-06-01,113.74
2026-06-02,113.92
2026-06-03,113.62
2026-06-04,113.77
2026-06-18,114.7
2026-06-21,114.7
2026-06-22,114.46
2026-06-23,114.37
2026-06-24,114.68
2026-06-25,114.82
2026-06-28,114.94
2026-06-29,115.0
2026-06-30,114.85
2026-07-01,114.65
2026-07-02,114.8
2026-07-05,114.8
2026-07-06,115.0
2026-07-07,114.69
2026-07-08,114.33
2026-07-09,114.53
2026-07-12,114.57
2026-07-13,114.27
2026-07-14,114.32
2026-07-15,114.14
2026-07-16,114.39
2026-07-19,114.35
2026-07-20,114.15
2026-07-21,113.95
2026-07-22,113.7
2026-07-23,113.11
2026-07-26,113.21
2026-07-27,113.59
2026-07-28,113.75
2026-07-29,113.39
2026-07-30,113.43
2026-08-02,113.36
2026-08-03,113.77
2026-08-04,114.23
2026-08-05,114.32
2026-08-06,114.11
2026-08-10,114.35
2026-08-11,114.03
2026-08-12,114.13
2026-08-13,114.44
2026-08-16,114.31
2026-08-17,114.07
2026-08-18,113.88
2026-08-19,114.27
2026-08-23,113.95
2026-08-24,114.05
2026-08-25,114.5
2026-08-26,114.4
2026-08-27,114.35
2026-08-31,114.1
2026-09-01,113.65
2026-09-02,113.68
