date,value
2026-04-29,134.51
2026-05-03,135.1
2026-05-04,136.75
2026-05-05,137.42
2026-05-06,139.52
2026-05-07,139.7
2026-05-10,139.53
2026-05-11,140.21
2026-05-12,139.03
2026-05-14,139.88
2026-05-17,137.71
2026-05-18,136.99
2026-05-19,135.28
2026-05-20,135.93
2026-05-21,137.53
2026-05-24,139.44
2026-05-25,139.76
2026-05-27,141.51
2026-05-28,141.28
2026-05-31,142.88
2026-06-01,143.18
2026-06-02,145.03
2026-06-03,144.98
2026-06-04,143.99
2026-06-18,143.76
2026-06-21,143.77
2026-06-22,146.49
2026-06-23,143.24
2026-06-24,141.81
2026-06-25,142.94
2026-06-28,141.59
2026-06-29,142.71
2026-06-30,144.23
2026-07-01,143.62
