date,value
2026-03-19,110.08
2026-03-23,107.81
2026-03-24,108.76
2026-03-25,110.91
2026-03-26,109.9
2026-03-27,109.6
2026-03-30,107.56
2026-03-31,109.08
2026-04-01,110.3
2026-04-06,109.4
2026-04-07,109.72
2026-04-08,111.92
2026-04-10,111.84
2026-04-13,110.98
2026-04-14,110.29
2026-04-15,111.39
2026-04-16,111.48
2026-04-17,110.24
2026-04-20,110.5
2026-04-21,110.64
2026-04-22,110.01
2026-04-23,109.81
2026-04-24,108.91
2026-04-27,108.2
2026-04-28,107.88
2026-04-29,108.9
2026-04-30,107.61
2026-05-04,109.28
2026-05-05,108.55
2026-05-06,109.16
2026-05-07,110.37
2026-05-08,109.25
2026-05-11,109.41
2026-05-12,109.24
2026-05-13,109.57
