date,value
2026-03-19,33.22
2026-03-23,32.96
2026-03-24,33.02
2026-03-25,33.12
2026-03-26,33.1
2026-03-27,33.0
2026-03-30,33.01
2026-04-01,33.23
2026-04-06,33.14
2026-04-07,33.16
2026-04-08,33.34
2026-04-13,33.32
2026-04-14,33.44
2026-04-15,33.51
2026-04-16,33.5
2026-04-17,33.46
2026-04-20,33.52
2026-04-22,33.47
2026-04-30,33.38
2026-05-04,33.42
2026-05-05,33.38
2026-05-06,33.47
2026-05-07,33.54
2026-05-08,33.5
2026-05-11,33.5
2026-05-12,33.45
2026-05-13,33.41
2026-05-15,33.26
2026-05-18,33.11
2026-05-19,33.14
2026-05-20,33.05
2026-05-21,33.14
2026-05-22,33.17
2026-05-25,33.18
2026-05-26,33.24
2026-05-28,33.25
2026-05-29,33.33
2026-06-01,33.34
2026-06-02,33.37
2026-06-03,33.33
2026-06-04,33.31
2026-06-05,33.33
2026-06-19,33.36
2026-06-22,33.33
2026-06-23,33.33
2026-06-24,33.33
2026-06-25,33.4
2026-06-26,33.43
2026-06-29,33.42
2026-06-30,33.45
2026-07-01,33.4
2026-07-02,33.34
2026-07-03,33.35
2026-07-06,33.41
2026-07-07,33.38
2026-07-08,33.32
2026-07-09,33.27
2026-07-10,33.32
2026-07-13,33.27
2026-07-14,33.18
2026-07-15,33.21
2026-07-16,33.25
2026-07-17,33.26
2026-07-20,33.21
2026-07-21,33.19
2026-07-22,33.13
2026-07-23,33.05
2026-07-24,32.97
2026-07-27,33.07
2026-07-28,33.07
2026-07-29,33.1
2026-07-30,32.97
2026-07-31,33.04
2026-08-03,33.02
2026-08-04,33.04
2026-08-05,33.17
