date,value
2026-03-19,150.18
2026-03-23,148.53
2026-03-24,149.94
2026-03-25,152.51
2026-03-26,151.19
2026-03-27,150.87
2026-03-30,149.13
2026-03-31,150.92
2026-04-01,150.78
2026-04-06,150.57
2026-04-07,151.51
2026-04-08,153.54
2026-04-10,153.87
2026-04-13,153.24
2026-04-14,153.11
2026-04-15,154.52
2026-04-16,154.83
2026-04-17,153.44
2026-04-20,153.51
2026-04-21,153.7
2026-04-22,153.06
2026-04-23,152.79
2026-04-24,151.99
2026-04-27,151.91
2026-04-28,150.86
2026-04-29,152.34
2026-04-30,151.36
2026-05-04,152.88
2026-05-05,152.44
2026-05-06,153.02
2026-05-07,154.73
2026-05-08,153.29
2026-05-11,153.67
2026-05-12,154.03
2026-05-13,153.98
2026-05-15,155.33
2026-05-18,154.63
2026-05-19,153.14
2026-05-20,152.72
2026-05-21,152.87
2026-05-22,153.62
2026-05-25,153.52
2026-05-26,152.61
2026-05-28,150.67
2026-05-29,149.48
2026-06-01,149.89
2026-06-02,152.06
2026-06-03,152.94
2026-06-04,152.69
2026-06-05,152.92
2026-06-19,156.18
2026-06-22,154.57
2026-06-23,155.41
2026-06-24,152.31
2026-06-25,153.09
2026-06-26,152.63
2026-06-29,154.32
2026-06-30,152.81
2026-07-01,153.37
2026-07-02,153.65
2026-07-03,155.01
2026-07-06,155.73
2026-07-07,156.19
2026-07-08,156.69
2026-07-09,155.39
2026-07-10,156.25
2026-07-13,155.86
2026-07-14,155.87
2026-07-15,156.9
2026-07-16,157.54
2026-07-17,158.64
2026-07-20,159.73
2026-07-21,159.21
2026-07-22,158.26
2026-07-23,158.32
2026-07-24,157.96
2026-07-27,158.48
2026-07-28,157.63
2026-07-29,158.1
2026-07-30,155.98
2026-07-31,154.56
2026-08-03,156.53
2026-08-04,155.87
2026-08-05,155.44
2026-08-06,155.55
2026-08-07,155.31
2026-08-10,154.87
2026-08-11,155.68
2026-08-12,156.51
2026-08-13,156.13
2026-08-14,155.6
2026-08-17,155.79
2026-08-18,156.35
2026-08-19,154.13
2026-08-20,155.91
