date,value
2026-04-29,19.79
2026-05-03,19.61
2026-05-04,20.12
2026-05-05,20.14
2026-05-06,20.71
2026-05-07,20.95
2026-05-10,20.79
2026-05-11,20.99
2026-05-12,20.75
2026-05-14,20.93
2026-05-17,20.41
2026-05-18,20.34
2026-05-19,20.17
2026-05-20,20.08
2026-05-21,20.44
2026-05-24,20.44
2026-05-25,20.54
2026-05-27,20.75
2026-05-28,20.63
2026-05-31,20.97
2026-06-01,21.3
2026-06-02,21.54
2026-06-03,21.55
2026-06-04,21.18
2026-06-18,21.3
2026-06-21,21.3
2026-06-22,21.47
2026-06-23,20.7
2026-06-24,20.62
2026-06-25,20.92
2026-06-28,20.37
2026-06-29,20.44
2026-06-30,20.44
2026-07-01,20.46
2026-07-02,20.22
2026-07-05,20.66
2026-07-06,20.85
2026-07-07,20.53
2026-07-08,20.47
2026-07-09,20.41
2026-07-12,20.51
2026-07-13,20.19
2026-07-14,20.23
2026-07-15,20.62
2026-07-16,20.38
2026-07-19,19.91
2026-07-20,19.92
2026-07-21,20.39
2026-07-22,20.48
2026-07-23,20.67
2026-07-26,20.25
2026-07-27,20.4
2026-07-28,19.74
2026-07-29,19.55
2026-07-30,20.26
2026-08-02,20.73
2026-08-03,20.65
2026-08-04,20.67
2026-08-05,21.07
2026-08-06,20.74
2026-08-10,20.64
