date,value
2026-06-01,100.0
2026-06-02,100.57
2026-06-03,100.3
2026-06-04,100.05
2026-06-18,98.26
2026-06-21,98.53
2026-06-22,99.44
2026-06-23,98.14
2026-06-24,98.19
2026-06-25,97.94
2026-06-28,97.18
2026-06-29,97.67
2026-06-30,98.67
2026-07-01,99.3
2026-07-02,98.97
2026-07-05,99.08
2026-07-06,99.75
2026-07-07,98.97
2026-07-08,98.27
2026-07-09,99.32
2026-07-12,99.5
2026-07-13,98.75
2026-07-14,99.26
2026-07-15,99.8
2026-07-16,98.98
2026-07-19,97.64
2026-07-20,97.72
2026-07-21,98.86
2026-07-22,98.87
2026-07-23,98.12
2026-07-26,97.87
2026-07-27,97.53
2026-07-28,96.88
2026-07-29,95.47
2026-07-30,96.99
2026-08-02,97.6
2026-08-03,97.99
2026-08-04,99.61
2026-08-05,99.39
2026-08-06,98.99
2026-08-10,99.55
2026-08-11,100.06
2026-08-12,100.35
2026-08-13,101.07
2026-08-16,101.19
2026-08-17,101.21
2026-08-18,100.86
2026-08-19,100.79
2026-08-23,100.57
2026-08-24,100.61
2026-08-25,101.05
2026-08-26,101.03
2026-08-27,101.68
2026-08-31,102.35
2026-09-01,101.63
