date,value
2026-03-19,175.88
2026-03-23,173.88
2026-03-24,174.44
2026-03-25,176.45
2026-03-26,175.62
2026-03-27,175.4
2026-03-30,173.89
2026-03-31,175.16
2026-04-01,176.27
2026-04-06,175.58
2026-04-07,175.77
2026-04-08,177.9
2026-04-10,178.1
2026-04-13,177.52
2026-04-14,177.03
2026-04-15,177.86
2026-04-16,177.95
2026-04-17,176.9
2026-04-20,177.12
2026-04-21,177.18
2026-04-22,176.84
2026-04-23,176.77
2026-04-24,176.02
2026-04-27,175.43
2026-04-28,174.78
2026-04-29,175.54
2026-04-30,174.34
2026-05-04,175.9
2026-05-05,174.78
2026-05-06,175.49
2026-05-07,176.79
2026-05-08,175.89
2026-05-11,176.09
2026-05-12,175.74
2026-05-13,175.78
2026-05-15,176.0
2026-05-18,175.45
2026-05-19,174.38
2026-05-20,174.45
2026-05-21,175.08
2026-05-22,175.63
2026-05-25,176.2
2026-05-26,175.55
2026-05-28,174.27
2026-05-29,172.76
2026-06-01,173.6
2026-06-02,175.41
2026-06-03,176.39
2026-06-04,175.69
2026-06-05,175.91
2026-06-19,180.02
2026-06-22,178.57
2026-06-23,179.55
2026-06-24,177.4
2026-06-25,178.59
2026-06-26,178.53
2026-06-29,179.46
2026-06-30,178.12
2026-07-01,178.53
2026-07-02,179.1
2026-07-03,180.08
2026-07-06,180.65
2026-07-07,181.09
2026-07-08,181.34
2026-07-09,180.26
2026-07-10,181.32
2026-07-13,180.91
2026-07-14,180.58
2026-07-15,181.4
2026-07-16,181.77
2026-07-17,182.67
2026-07-20,182.95
2026-07-21,181.95
2026-07-22,181.02
2026-07-23,181.1
2026-07-24,180.89
2026-07-27,181.39
2026-07-28,181.3
2026-07-29,181.92
2026-07-30,180.9
2026-07-31,179.97
2026-08-03,181.56
2026-08-04,181.14
2026-08-05,181.17
2026-08-06,181.02
2026-08-07,181.04
2026-08-10,181.16
2026-08-11,181.75
2026-08-12,182.37
2026-08-13,181.52
2026-08-14,181.59
2026-08-17,181.27
