date,value
2026-03-19,217.38
2026-03-23,216.83
2026-03-24,216.79
2026-03-25,217.14
2026-03-26,217.58
2026-03-27,217.48
2026-03-30,217.5
2026-03-31,217.65
2026-04-01,218.33
2026-04-06,218.37
2026-04-07,218.43
2026-04-08,219.39
2026-04-10,219.22
2026-04-13,218.98
2026-04-14,219.38
2026-04-15,219.26
2026-04-16,219.27
2026-04-20,219.34
2026-04-22,219.41
2026-04-24,218.55
2026-04-27,218.51
2026-04-28,217.93
2026-04-29,217.85
2026-04-30,217.55
2026-05-04,217.43
2026-05-05,215.83
2026-05-06,215.23
2026-05-07,216.88
2026-05-08,217.0
2026-05-11,216.52
2026-05-12,216.1
2026-05-13,215.18
2026-05-15,214.46
2026-05-18,214.31
2026-05-19,214.0
2026-05-20,213.85
2026-05-21,213.99
2026-05-22,214.28
