date,value
2026-04-29,124.31
2026-05-03,124.68
2026-05-04,125.56
2026-05-05,125.89
2026-05-06,127.4
2026-05-07,127.5
2026-05-10,127.47
2026-05-11,127.83
2026-05-12,126.99
2026-05-14,127.43
2026-05-17,125.77
2026-05-18,125.25
2026-05-19,124.13
2026-05-20,124.7
2026-05-21,125.68
2026-05-24,126.73
2026-05-25,126.99
2026-05-27,128.08
2026-05-28,128.22
2026-05-31,129.07
2026-06-01,129.31
2026-06-02,130.23
2026-06-03,130.08
2026-06-04,129.66
2026-06-18,130.2
2026-06-21,130.2
2026-06-22,131.54
2026-06-23,129.6
2026-06-24,129.16
2026-06-25,129.78
2026-06-28,129.2
2026-06-29,129.73
2026-06-30,130.43
2026-07-01,130.05
2026-07-02,129.9
2026-07-05,129.96
2026-07-06,130.15
2026-07-07,129.0
2026-07-08,128.26
2026-07-09,128.93
2026-07-12,128.99
2026-07-13,128.23
2026-07-14,128.36
2026-07-15,128.32
2026-07-16,128.13
2026-07-19,127.06
2026-07-20,126.94
2026-07-21,127.29
2026-07-22,127.4
2026-07-23,127.23
2026-07-26,126.75
2026-07-27,127.26
2026-07-28,126.51
2026-07-29,125.46
2026-07-30,126.31
2026-08-02,127.0
2026-08-03,127.78
2026-08-04,128.78
2026-08-05,129.44
2026-08-06,128.7
2026-08-10,128.98
2026-08-11,128.94
2026-08-12,129.28
