date,value
2026-05-14,130.5289
2026-05-15,131.6632
2026-05-18,132.7316
2026-05-19,131.9968
2026-05-20,131.0987
2026-05-21,130.7488
2026-05-22,132.4299
2026-05-25,131.9346
2026-05-26,132.0708
2026-05-28,132.8727
2026-05-29,134.1861
2026-06-01,135.2299
2026-06-02,133.5942
2026-06-03,132.9864
2026-06-04,133.7201
2026-06-18,127.2573
2026-06-19,127.6822
2026-06-22,128.8289
2026-06-23,129.2972
2026-06-24,128.2682
2026-06-25,126.7722
2026-06-26,126.5822
2026-06-29,128.5121
2026-06-30,128.9603
2026-07-01,131.0617
2026-07-02,132.297
2026-07-03,131.9747
