date,value
2026-05-14,0.8005
2026-05-15,0.7956
2026-05-18,0.7903
2026-05-19,0.7846
2026-05-20,0.7847
2026-05-21,0.7882
2026-05-22,0.793
2026-05-25,0.7989
2026-05-26,0.7918
2026-05-28,0.7772
2026-05-29,0.7634
2026-06-01,0.7691
2026-06-02,0.7828
2026-06-03,0.7909
2026-06-04,0.7854
2026-06-18,0.8177
2026-06-19,0.8168
2026-06-22,0.8023
2026-06-23,0.8142
2026-06-24,0.7957
2026-06-25,0.807
2026-06-26,0.8052
2026-06-29,0.815
2026-06-30,0.8031
2026-07-01,0.8091
2026-07-02,0.8178
2026-07-03,0.8258
2026-07-06,0.8316
2026-07-07,0.8352
2026-07-08,0.8387
2026-07-09,0.8309
2026-07-10,0.8403
2026-07-13,0.8372
2026-07-14,0.836
2026-07-15,0.8417
2026-07-16,0.8462
2026-07-17,0.8559
2026-07-20,0.8576
2026-07-21,0.8456
2026-07-22,0.837
2026-07-23,0.8385
2026-07-24,0.8384
2026-07-27,0.842
2026-07-28,0.8409
2026-07-29,0.848
2026-07-30,0.843
2026-07-31,0.8351
2026-08-03,0.848
2026-08-04,0.8442
2026-08-05,0.8437
2026-08-06,0.8419
2026-08-07,0.8426
