date,value
2026-05-14,1.0657
2026-05-15,1.0585
2026-05-18,1.0534
2026-05-19,1.0553
2026-05-20,1.0517
2026-05-21,1.0515
2026-05-22,1.0564
2026-05-25,1.0562
2026-05-26,1.054
2026-05-28,1.052
2026-05-29,1.0546
2026-06-01,1.0522
2026-06-02,1.0615
2026-06-03,1.0532
2026-06-04,1.0438
2026-06-18,1.0551
2026-06-19,1.0487
2026-06-22,1.0441
2026-06-23,1.044
2026-06-24,1.0401
2026-06-25,1.0453
2026-06-26,1.044
2026-06-29,1.05
2026-06-30,1.0432
2026-07-01,1.0408
2026-07-02,1.0527
2026-07-03,1.0631
2026-07-06,1.0611
2026-07-07,1.0731
2026-07-08,1.073
2026-07-09,1.0788
2026-07-10,1.0883
2026-07-13,1.0883
2026-07-14,1.0927
2026-07-15,1.0985
2026-07-16,1.1053
2026-07-17,1.1015
2026-07-20,1.1035
2026-07-21,1.1046
2026-07-22,1.1072
2026-07-23,1.1007
2026-07-24,1.0971
2026-07-27,1.0996
2026-07-28,1.0955
2026-07-29,1.1047
2026-07-30,1.1074
2026-07-31,1.1106
2026-08-03,1.1125
2026-08-04,1.1171
2026-08-05,1.1168
2026-08-06,1.1262
2026-08-07,1.1333
2026-08-10,1.1346
2026-08-11,1.1364
2026-08-12,1.1425
2026-08-13,1.1401
