date,value
2026-05-14,0.9984
2026-05-15,0.9973
2026-05-18,0.9986
2026-05-19,0.9965
2026-05-20,0.9955
2026-05-21,0.9987
2026-05-22,1.0036
2026-05-25,1.0035
2026-05-26,1.0075
2026-05-28,1.0053
2026-05-29,1.0094
2026-06-01,1.0091
2026-06-02,1.0102
2026-06-03,1.0087
2026-06-04,1.0093
2026-06-18,1.0015
2026-06-19,1.0014
2026-06-22,1.003
2026-06-23,1.0029
2026-06-24,0.9965
2026-06-25,0.996
2026-06-26,0.9947
2026-06-29,0.9981
2026-06-30,0.9996
2026-07-01,1.0003
2026-07-02,1.0055
2026-07-03,1.0055
2026-07-06,1.0069
2026-07-07,1.0083
2026-07-08,1.0033
2026-07-09,1.0003
2026-07-10,1.0037
2026-07-13,1.0036
2026-07-14,1.0022
2026-07-15,1.0043
2026-07-16,1.0037
2026-07-17,1.0018
2026-07-20,1.0
2026-07-21,0.9993
2026-07-22,1.0008
2026-07-23,0.9956
2026-07-24,0.9947
2026-07-27,0.9998
2026-07-28,0.9986
2026-07-29,0.9991
2026-07-30,0.9992
2026-07-31,1.0022
2026-08-03,1.008
2026-08-04,1.0119
2026-08-05,1.0181
2026-08-06,1.0173
2026-08-07,1.0179
2026-08-10,1.0179
2026-08-11,1.0141
2026-08-12,1.0143
2026-08-13,1.0164
2026-08-14,1.017
2026-08-17,1.0147
2026-08-18,1.0106
2026-08-19,1.0125
