date,value
2026-05-14,1.8723
2026-05-15,1.8343
2026-05-18,1.8392
2026-05-19,1.7985
2026-05-20,1.8426
2026-05-21,1.9091
2026-05-22,1.9748
2026-05-25,1.9746
2026-05-26,2.0409
2026-05-28,2.0268
2026-05-29,2.0613
2026-06-01,2.0247
2026-06-02,2.0802
2026-06-03,2.093
2026-06-04,2.0584
2026-06-18,2.1372
2026-06-19,2.1356
2026-06-22,2.2071
2026-06-23,2.205
2026-06-24,2.0907
2026-06-25,2.0918
2026-06-26,2.0758
2026-06-29,2.0863
2026-06-30,2.1726
2026-07-01,2.1955
2026-07-02,2.1545
2026-07-03,2.1558
2026-07-06,2.1115
2026-07-07,2.0148
2026-07-08,2.0013
2026-07-09,2.0726
2026-07-10,2.0513
2026-07-13,2.0037
2026-07-14,2.0215
2026-07-15,2.0315
2026-07-16,1.9409
2026-07-17,1.8744
2026-07-20,1.9033
2026-07-21,1.9375
2026-07-22,1.9658
2026-07-23,1.9648
2026-07-24,1.9037
2026-07-27,1.8847
2026-07-28,1.7785
