date,value
2026-05-14,0.8789
2026-05-15,0.8763
2026-05-18,0.8758
2026-05-19,0.8735
2026-05-20,0.8719
2026-05-21,0.8737
2026-05-22,0.875
2026-05-25,0.875
2026-05-26,0.8763
2026-05-28,0.8775
2026-05-29,0.8785
2026-06-01,0.8778
2026-06-02,0.8787
2026-06-03,0.877
2026-06-04,0.8759
2026-06-18,0.8726
2026-06-19,0.8726
2026-06-22,0.8733
2026-06-23,0.8733
2026-06-24,0.871
2026-06-25,0.8706
2026-06-26,0.8682
2026-06-29,0.8698
2026-06-30,0.8706
2026-07-01,0.8702
2026-07-02,0.872
2026-07-03,0.872
2026-07-06,0.8736
2026-07-07,0.8739
2026-07-08,0.8719
2026-07-09,0.8679
2026-07-10,0.8684
2026-07-13,0.8675
2026-07-14,0.8674
2026-07-15,0.8684
2026-07-16,0.869
2026-07-17,0.8684
2026-07-20,0.8691
2026-07-21,0.8687
2026-07-22,0.8678
2026-07-23,0.8653
2026-07-24,0.8637
2026-07-27,0.8655
2026-07-28,0.8648
2026-07-29,0.8642
2026-07-30,0.8631
2026-07-31,0.8648
2026-08-03,0.8659
2026-08-04,0.8675
2026-08-05,0.8684
2026-08-06,0.8666
2026-08-07,0.8663
2026-08-10,0.8662
2026-08-11,0.8607
2026-08-12,0.8615
2026-08-13,0.8623
2026-08-14,0.8624
2026-08-17,0.8616
