date,value
2026-05-14,1.2023
2026-05-15,1.2026
2026-05-18,1.2028
2026-05-19,1.2028
2026-05-20,1.2027
2026-05-21,1.2027
2026-05-22,1.203
2026-05-25,1.2032
2026-05-26,1.2035
2026-05-28,1.2038
2026-05-29,1.2041
2026-06-01,1.2042
2026-06-02,1.2044
2026-06-03,1.2046
2026-06-04,1.2047
2026-06-18,1.2068
2026-06-19,1.2072
2026-06-22,1.2074
2026-06-23,1.2075
2026-06-24,1.2076
2026-06-25,1.2077
2026-06-26,1.2081
2026-06-29,1.2083
2026-06-30,1.2085
2026-07-01,1.2087
2026-07-02,1.2088
2026-07-03,1.2092
2026-07-06,1.2094
2026-07-07,1.2095
2026-07-08,1.2097
2026-07-09,1.2098
2026-07-10,1.2101
2026-07-13,1.2103
2026-07-14,1.2105
2026-07-15,1.2107
2026-07-16,1.2108
2026-07-17,1.2112
2026-07-20,1.2114
2026-07-21,1.2116
2026-07-22,1.2118
2026-07-23,1.2119
2026-07-24,1.2122
2026-07-27,1.2124
2026-07-28,1.2127
2026-07-29,1.2129
2026-07-30,1.2131
2026-07-31,1.2134
2026-08-03,1.2136
2026-08-04,1.2138
2026-08-05,1.214
2026-08-06,1.2142
2026-08-07,1.2146
2026-08-10,1.2149
2026-08-11,1.2151
2026-08-12,1.2153
