date,value
2026-05-14,121.4863
2026-05-15,118.6031
2026-05-18,118.3254
2026-05-19,116.3679
2026-05-20,115.923
2026-05-21,118.4634
2026-05-22,119.7958
2026-05-25,121.1905
2026-05-26,122.0858
2026-05-28,122.7404
2026-05-29,123.605
2026-06-01,125.7828
2026-06-02,126.8593
2026-06-03,126.497
2026-06-04,124.5688
2026-06-18,122.8904
2026-06-19,123.2578
2026-06-22,125.2716
2026-06-23,120.9964
2026-06-24,121.2451
2026-06-25,122.6658
2026-06-26,118.3142
2026-06-29,118.7616
2026-06-30,120.4435
2026-07-01,120.7402
2026-07-02,118.1617
2026-07-03,120.7726
2026-07-06,120.6146
2026-07-07,118.4774
2026-07-08,117.9666
2026-07-09,118.0906
2026-07-10,118.5825
