date,value
2026-05-14,1.1105
2026-05-15,1.1107
2026-05-18,1.111
2026-05-19,1.1111
2026-05-20,1.1113
2026-05-21,1.1114
2026-05-22,1.1115
2026-05-25,1.1115
2026-05-26,1.112
2026-05-28,1.1122
2026-05-29,1.1123
2026-06-01,1.1126
2026-06-02,1.1127
2026-06-03,1.1128
2026-06-04,1.113
2026-06-18,1.1146
2026-06-19,1.1148
2026-06-22,1.115
2026-06-23,1.115
2026-06-24,1.1153
2026-06-25,1.1154
2026-06-26,1.1155
2026-06-29,1.1159
2026-06-30,1.116
2026-07-01,1.1161
2026-07-02,1.1162
2026-07-03,1.1163
2026-07-06,1.1166
2026-07-07,1.1168
2026-07-08,1.1169
2026-07-09,1.117
2026-07-10,1.1171
2026-07-13,1.1175
2026-07-14,1.1176
2026-07-15,1.1177
2026-07-16,1.1178
2026-07-17,1.1179
2026-07-20,1.1182
2026-07-21,1.1184
2026-07-22,1.1185
2026-07-23,1.1186
2026-07-24,1.1187
2026-07-27,1.119
2026-07-28,1.1192
2026-07-29,1.1193
2026-07-30,1.1194
2026-07-31,1.1195
2026-08-03,1.1198
2026-08-04,1.1199
