date,value
2026-05-14,1.233
2026-05-15,1.196
2026-05-18,1.1954
2026-05-19,1.199
2026-05-20,1.1996
2026-05-21,1.1767
2026-05-22,1.2015
2026-05-25,1.2014
2026-05-26,1.1984
2026-05-28,1.1859
2026-05-29,1.1817
2026-06-01,1.1807
2026-06-02,1.211
2026-06-03,1.2026
2026-06-04,1.1921
2026-06-18,1.1599
2026-06-19,1.1598
2026-06-22,1.1633
2026-06-23,1.1632
2026-06-24,1.1329
2026-06-25,1.1282
2026-06-26,1.0925
2026-06-29,1.1063
2026-06-30,1.1121
2026-07-01,1.1119
2026-07-02,1.0938
2026-07-03,1.1057
2026-07-06,1.106
2026-07-07,1.0888
2026-07-08,1.1092
2026-07-09,1.1125
2026-07-10,1.1038
2026-07-13,1.0851
2026-07-14,1.1017
2026-07-15,1.1125
2026-07-16,1.1066
2026-07-17,1.0638
2026-07-20,1.0839
2026-07-21,1.1033
2026-07-22,1.0886
2026-07-23,1.1047
2026-07-24,1.0854
2026-07-27,1.1021
2026-07-28,1.0821
2026-07-29,1.0976
2026-07-30,1.0884
2026-07-31,1.1005
2026-08-03,1.1043
2026-08-04,1.1109
2026-08-05,1.1307
2026-08-06,1.1156
2026-08-07,1.1304
2026-08-10,1.1368
