date,value
2026-05-14,0.8056
2026-05-15,0.7815
2026-05-18,0.7812
2026-05-19,0.7836
2026-05-20,0.7841
2026-05-21,0.7691
2026-05-22,0.7854
2026-05-25,0.7854
2026-05-26,0.7835
2026-05-28,0.7753
2026-05-29,0.7728
2026-06-01,0.7721
2026-06-02,0.792
2026-06-03,0.7865
2026-06-04,0.7797
2026-06-18,0.7591
2026-06-19,0.7591
2026-06-22,0.7615
2026-06-23,0.7615
2026-06-24,0.7417
2026-06-25,0.7386
2026-06-26,0.7153
2026-06-29,0.7245
2026-06-30,0.7282
2026-07-01,0.7282
2026-07-02,0.7164
2026-07-03,0.7242
2026-07-06,0.7245
2026-07-07,0.7132
2026-07-08,0.7266
2026-07-09,0.7289
2026-07-10,0.7232
2026-07-13,0.711
2026-07-14,0.7219
2026-07-15,0.7291
2026-07-16,0.7252
2026-07-17,0.6972
2026-07-20,0.7105
2026-07-21,0.7232
2026-07-22,0.7136
2026-07-23,0.7242
2026-07-24,0.7116
2026-07-27,0.7226
2026-07-28,0.7096
2026-07-29,0.7197
2026-07-30,0.7138
2026-07-31,0.7218
2026-08-03,0.7243
2026-08-04,0.7287
2026-08-05,0.7418
2026-08-06,0.7318
2026-08-07,0.7416
2026-08-10,0.7459
2026-08-11,0.737
2026-08-12,0.7374
2026-08-13,0.7314
2026-08-14,0.7265
2026-08-17,0.7428
2026-08-18,0.7382
2026-08-19,0.7244
2026-08-20,0.732
2026-08-24,0.7258
2026-08-25,0.7285
2026-08-26,0.7357
2026-08-27,0.7405
2026-08-28,0.7359
2026-09-01,0.7229
2026-09-02,0.7188
