date,value
2026-05-14,90.3581
2026-05-15,90.6064
2026-05-18,91.2233
2026-05-19,90.5934
2026-05-20,90.1836
2026-05-21,90.7334
2026-05-22,91.7515
2026-05-25,91.423
2026-05-26,92.0322
2026-05-28,92.0045
2026-05-29,93.8632
2026-06-01,93.9898
2026-06-02,94.2271
2026-06-03,93.8401
2026-06-04,92.9428
2026-06-18,91.9589
2026-06-19,92.2686
2026-06-22,93.4632
2026-06-23,93.7995
2026-06-24,91.5524
2026-06-25,90.6969
2026-06-26,90.9727
2026-06-29,91.7366
2026-06-30,93.7151
2026-07-01,93.5777
