date,value
2026-05-14,79.9286
2026-05-15,80.0213
2026-05-18,79.3982
2026-05-19,79.7069
2026-05-20,80.5275
2026-05-21,80.6218
2026-05-22,81.7516
2026-05-25,81.4596
2026-05-26,80.7483
2026-05-28,81.3239
2026-05-29,81.7422
2026-06-01,80.6773
2026-06-02,79.0365
2026-06-03,79.8795
2026-06-04,81.6963
2026-06-18,79.9848
2026-06-19,80.2595
2026-06-22,80.5662
2026-06-23,80.8606
2026-06-24,83.7538
2026-06-25,84.0715
2026-06-26,85.5976
2026-06-29,85.7298
2026-06-30,85.3886
2026-07-01,85.6778
2026-07-02,87.4161
2026-07-03,87.2032
2026-07-06,86.7454
2026-07-07,88.5463
2026-07-08,87.6323
2026-07-09,87.6639
2026-07-10,86.9576
2026-07-13,86.8546
2026-07-14,85.4498
2026-07-15,85.2809
2026-07-16,86.6131
2026-07-17,86.8438
2026-07-20,86.4283
2026-07-21,85.7082
2026-07-22,85.9498
2026-07-23,85.9807
2026-07-24,87.4888
2026-07-27,87.8314
2026-07-28,89.6484
2026-07-29,89.3945
2026-07-30,87.7907
2026-07-31,85.9993
2026-08-03,85.3995
2026-08-04,85.8879
2026-08-05,86.8496
2026-08-06,87.0384
2026-08-07,87.8665
2026-08-10,88.3986
2026-08-11,89.6724
2026-08-12,88.4479
2026-08-13,89.389
2026-08-14,88.0701
2026-08-17,88.19
2026-08-18,89.9713
