date,value
2026-05-14,1.1004
2026-05-15,1.1006
2026-05-18,1.1009
2026-05-19,1.101
2026-05-20,1.1011
2026-05-21,1.1012
2026-05-22,1.1013
2026-05-25,1.1013
2026-05-26,1.1017
2026-05-28,1.1019
2026-05-29,1.102
2026-06-01,1.1023
2026-06-02,1.1024
2026-06-03,1.1025
2026-06-04,1.1026
2026-06-18,1.1041
2026-06-19,1.1042
2026-06-22,1.1044
2026-06-23,1.1044
2026-06-24,1.1046
2026-06-25,1.1047
2026-06-26,1.1049
2026-06-29,1.1052
2026-06-30,1.1053
2026-07-01,1.1054
2026-07-02,1.1055
2026-07-03,1.1056
2026-07-06,1.1059
2026-07-07,1.106
2026-07-08,1.1061
2026-07-09,1.1062
2026-07-10,1.1063
2026-07-13,1.1066
2026-07-14,1.1067
2026-07-15,1.1068
2026-07-16,1.1069
2026-07-17,1.107
2026-07-20,1.1073
2026-07-21,1.1074
2026-07-22,1.1075
2026-07-23,1.1076
2026-07-24,1.1077
2026-07-27,1.108
2026-07-28,1.1081
2026-07-29,1.1082
2026-07-30,1.1083
2026-07-31,1.1084
2026-08-03,1.1086
2026-08-04,1.1087
2026-08-05,1.1089
2026-08-06,1.109
2026-08-07,1.109
2026-08-10,1.1093
2026-08-11,1.1094
2026-08-12,1.1095
2026-08-13,1.1096
2026-08-14,1.1098
2026-08-17,1.1101
