date,value
2026-05-14,2.481
2026-05-15,2.419
2026-05-18,2.4123
2026-05-19,2.3724
2026-05-20,2.3637
2026-05-21,2.4218
2026-05-22,2.4447
2026-05-25,2.4822
2026-05-26,2.4967
2026-05-28,2.5086
2026-05-29,2.5265
2026-06-01,2.5645
2026-06-02,2.5894
2026-06-03,2.5791
2026-06-04,2.5447
2026-06-18,2.5541
2026-06-19,2.5529
2026-06-22,2.5799
2026-06-23,2.4825
2026-06-24,2.4796
2026-06-25,2.5193
2026-06-26,2.4299
2026-06-29,2.4439
2026-06-30,2.4708
2026-07-01,2.4665
2026-07-02,2.4159
2026-07-03,2.4753
2026-07-06,2.4691
2026-07-07,2.4275
2026-07-08,2.4144
2026-07-09,2.413
2026-07-10,2.4266
2026-07-13,2.3617
2026-07-14,2.3737
2026-07-15,2.4284
2026-07-16,2.4043
2026-07-17,2.334
2026-07-20,2.335
2026-07-21,2.3909
2026-07-22,2.3889
2026-07-23,2.4279
2026-07-24,2.367
2026-07-27,2.3762
2026-07-28,2.2775
2026-07-29,2.2461
2026-07-30,2.2374
2026-07-31,2.3922
2026-08-03,2.3817
2026-08-04,2.3732
2026-08-05,2.44
2026-08-06,2.3794
2026-08-07,2.3847
2026-08-10,2.4076
2026-08-11,2.4039
2026-08-12,2.4407
2026-08-13,2.4543
2026-08-14,2.4597
2026-08-17,2.4729
2026-08-18,2.4517
2026-08-19,2.4164
